Time,Oil & Gas,Drilling Engineering,Utilities,Negotiation,Digital Literacy,Project Management,Teamwork,Leadership,Business Management,Instrumentation,Pharmaceutics,Pharmaceutical Manufacturing,Research,Product Testing,Oncology,Organic Chemistry,Food Manufacturing,Food Service Operations,Cooking,Manufacturing Operations,Aerospace Engineering,Air Force,Airlines,Aircraft Management,Composites,Scientific Computing,Machining,Automotive,Customer Experience,Foreign Languages,Maintenance & Repair,Chemical Processing,Architecture,Forestry,Enterprise Software,Printing,Graphic Design,Retail Packaging,Arts & Crafts,Product Marketing,Electronics,Power Systems,Robotics,Plastics,Product Development,Environmental Science,Electronic Control Systems,Computer Hardware,Technical Support,System Administration,Computer Networking,Development Tools,Web Development,Mobile Application Development,Data Storage Technologies,Data Science,Human Computer Interaction,Software Development Life Cycle (SDLC),Cybersecurity,Telecommunications,Digital Marketing,Social Media,Advertising,Materials Science,Software Testing,Video,Photography,Editing,Television,Journalism,Writing,Animation,Commercial Banking,Capital Markets,Financial Accounting,Criminal Law,Communication,Investment Banking,Insurance,Growth Strategies,Law,Contract Law,Labor and Employment Law,Intellectual Property,Family Law,Property Law,Management Consulting,Auditing,Genetic Engineering,Evolutionary Biology,Physiology,Biomedical Engineering,Veterinary Medicine,Agricultural Production,Zoology,Anesthesiology,General Surgery,Tax Accounting,Bookkeeping,Accounts Payable,Management Accounting,Payroll Services,Interior Design,Urban Planning,Construction Engineering,Landscape Architecture,Industrial Design,Teaching,Environmental Consulting,Environmental Engineering,Earth Science,Competitive Strategies,Higher Education,Corporate Communications,Event Planning,Time Management,Theatre,Music,Dance,Wellness,Physical Medicine and Rehabilitation,Personal Coaching,Sports Coaching,Public Health
2009.75,61.27274287626947,227.59201024377708,108.93195157393428,544.4620628131435,780.1633702438777,674.337544292606,453.12191057023267,391.14460085673545,322.78313250994194,98.11472948944682,61.27274287626947,145.5889043796459,400.4870398255126,9.396479452288107,5.029573014681059,10.727237117654713,144.67621365337865,79.39998951899967,1.454261535799275,154.8532104428705,253.17464569193672,145.25981900973625,83.34331805253652,47.81851382825065,27.43603588353905,83.55966102151952,378.1115542282959,184.74106283641498,5.49593412904714,30.095242849301144,121.10065153816659,133.35140740855476,486.64134632795486,32.72974839983801,3.0644354156265052,72.07866453228529,113.28657912502342,164.01221304364776,3.0644354156265052,36.53696122532587,29.471983967506578,166.88734834332936,366.89682249083364,107.75537957377566,85.95315302944311,1771.9188867377509,217.41018821190937,144.74846974276574,164.68964565139646,276.9750379011299,115.50092651919104,55.239913030710674,69.22235722084397,4.923308572741065,3.9986773451322435,160.8366606668159,27.608362326124006,4.923308572741065,30.873803363519926,11.677755753174468,85.60733223283249,272.9528382648422,64.1994268462284,8.492887649025382,3.0452653505821203,38.76631630691246,157.7214401368574,94.16272910309335,25.556330792718693,63.64415262735282,13.736652780969127,92.23974531845423,252.52373495817798,387.8863392713432,158.30535213654463,75.35724129016414,140.67885021529239,31.442859385413254,135.50192304638875,135.16621510866523,131.50521424136872,75.45156651579423,43.29059438843489,22.226132252118713,11.411276788120125,5.242635241684135,43.29059438843489,4.197974127866263,10.25455470591036,1.4571791186045786,16.701972838478625,2.3733615703180786,380.0097468344017,190.66953180382237,95.66825762006387,57.033862923812364,34.00147134413811,75.45156651579423,22.226132252118713,11.411276788120125,7.316686883488573,3.0079799035948773,153.44347078493257,50.512514607307,9.54058164729625,3.1406925778986876,1.801983110054,27.92969236303677,3077.3199891850904,1013.0321616808311,109.78029282155556,27.451196223351428,12.46514140481101,173.21178013091136,440.03120991376994,3.6641413408818035,155.46810873263928,6.3725275314075605,155.46810873263928,380.0097468344017,190.66953180382237,95.66825762006387,20.270414702763546,10.170661444979814
2010.0,60.43339023412872,192.12627384390146,85.38487116670638,399.4904742203518,874.6838430854291,688.0121935473959,822.2091849669744,466.81078142682344,343.851287196439,68.38233359937384,60.43339023412872,118.78175440301197,384.85046724722565,9.26776055568141,4.96067475420597,8.884018073165208,45.928956715358396,25.206345879047564,0.46167032882516756,147.9281551102732,390.45948877840925,224.02746734600154,128.5365257289119,73.74827132666822,42.31332294714823,133.62497093848853,471.44734389740745,144.34798231645013,5.446805156800757,39.15338374305802,91.61326958746365,111.26781679900371,482.254153470831,23.083085713570018,2.1612333983892245,50.834426564874995,102.32107070754543,59.56592470639032,2.1612333983892245,35.285770887552246,45.28612898276605,224.18458407116455,271.46788218816477,62.160367847887834,39.97940464360342,1763.3428079388361,150.84358564140985,249.92118224322178,279.03675959870463,342.5672104234183,168.6018061811215,59.316728118478196,68.02598886785819,4.725054536254848,4.632179965325246,142.08957481032962,26.496616192186124,4.725054536254848,42.40907055428555,16.040873287327543,115.28141530800828,454.9002376504912,63.18138436668491,16.0167881166183,5.743084318883046,38.18189947816503,155.31404637470686,92.67782012917445,25.1710594742355,62.52048710604695,13.43255838973354,70.4601965463243,406.6861649139203,621.6076276393337,241.94815570742867,119.68110213553472,179.3277979954184,50.6383128678941,131.9360829662203,217.68341759073465,138.3072080814395,79.3542337493698,45.529763063698766,23.375759782400717,12.001515242678062,5.513806030047108,45.529763063698766,4.415110720686932,7.949267213884007,1.1295962159725426,12.947265766262511,1.8398151707892099,490.36874180548926,246.04205336876856,123.45136805219228,73.59712174552241,43.875871241339965,79.3542337493698,23.375759782400717,12.001515242678062,7.6951362050483265,3.1635650710221985,115.59408132464911,38.052761004171245,7.187238174296503,2.365988408683676,1.3574939429073456,27.010874645024707,3064.8395489045006,1008.9236882557057,109.33506567801503,26.675738702917783,12.113018766257031,168.31879199162015,954.3516949069053,9.736146991485931,153.12436839998642,6.276459277165236,153.12436839998642,490.36874180548926,246.04205336876856,123.45136805219228,26.157165273977125,13.124332987905486
2010.25,80.57785364550496,285.57510434735207,117.89993154250568,610.711629386296,832.3495206373169,569.9624010564246,561.4719635667151,404.72032943658434,387.9986865117827,116.16860797434487,80.57785364550496,128.00456180772764,359.6922540073694,12.35701407424188,6.61423300560796,9.769104024949998,84.96856992341276,46.63173987623785,0.8540901083265573,187.01781541519816,518.8297316644616,297.6803333227692,170.795109530198,97.99427833817558,56.22455240922436,218.10930877650125,505.42119449527735,196.1857427610067,6.8386122223051204,36.397134498894395,145.7375767521508,170.86586500699917,468.1000728422769,40.9983164166392,3.8386085732584654,90.28801136149421,116.22411301014253,109.1894533701709,3.8386085732584654,35.73574766735226,80.69080475126805,351.943732598916,465.08870164624585,111.2410027350679,72.25650643720088,1441.1115192904776,257.10586864386016,447.0607685792916,474.60424908754914,464.5572524306785,233.40892868860604,76.51772880593172,81.1989416602647,5.650240039857199,5.46586478364041,144.01043660805277,31.684764817229578,5.650240039857199,49.53379440740552,18.73573999959857,127.67483061898649,265.397350024366,63.12894264849398,28.72761996717312,10.30076333351268,27.662396560711404,113.12672038695553,68.47269753193692,18.236175741537966,48.632715216513,11.70332981337169,55.23402420945418,327.2404954888756,500.9059345686204,203.98642366025865,97.54187742519973,142.03172775476253,40.74617733091015,126.58732284596815,175.1592150846377,165.5151834417227,94.96490268367205,54.48643776475426,27.97426990352873,14.362469060909811,6.598489183498997,54.48643776475426,5.283657091969607,7.949267213884007,1.1295962159725426,12.947265766262511,1.8398151707892099,537.2192585384978,269.5492559199248,135.2460847450769,80.62869388681436,48.06783346185015,94.96490268367205,27.97426990352873,14.362469060909811,9.208933491287342,3.7859057407314833,91.0431259990599,29.970758667002123,5.660745110729103,1.8634775962198862,1.0691766452987055,20.075990912327175,2503.2197362780216,824.042384125079,89.29984421869291,26.675738702917783,12.113018766257031,168.31879199162015,342.3047852629324,2.763809468550845,110.93704241223507,4.547230700803386,110.93704241223507,537.2192585384978,269.5492559199248,135.2460847450769,28.656257497605512,14.378250152355054
2010.5,78.05979571908293,320.4994065678558,125.77985197227234,781.9615762938441,986.5820971142059,690.6845101941475,1092.8633420389408,621.6470374376481,396.99632029692356,134.66492344080842,78.05979571908293,115.91811101947438,393.2655632421587,11.970857384421821,6.407538224182711,8.9110170548396,110.22949611685992,60.495230109714036,1.1080087891804,226.95063614263438,484.95425090286307,278.2441603566769,159.64353880485814,91.59602648791643,52.55353352339856,318.3970224039389,505.5826014162854,371.12274666625876,10.288351842350746,53.9837862733748,165.60174952973333,169.865252649678,566.9153034934991,41.68736375137269,3.9031230030611344,91.80545693059508,130.4784678466048,134.8574532349922,3.9031230030611344,36.96372864495601,124.7109053284759,517.9521676774807,561.3030885274737,118.98771600982585,82.23852918345277,1726.9536554931312,298.633657403438,705.7710971031638,719.7702542863053,512.9073214183358,286.41376326258575,71.3765781879377,59.44528785266117,4.031165408553086,4.655581105731106,136.52053649129527,22.605504723403545,4.031165408553086,47.49815902079981,17.96577808180685,127.4498720045442,469.0035457324573,65.78563720484101,45.998391495056964,16.493484147112564,43.24684532730936,175.70284670642877,104.50035434562008,28.51007756775652,69.6297392561614,14.514781290892271,83.92141976611502,529.6377961669642,809.702660138997,310.7422162463401,155.27036632864747,187.72011776209146,65.94757024655954,176.509083968322,283.49468337397906,154.1785270416047,88.46045729437944,50.754489972647804,26.05822401972539,13.37873830331325,6.14653786956071,50.754489972647804,4.921762770601825,6.995355148217927,0.9940446700558376,11.393593874311012,1.6190373502945048,562.2062007961024,282.08643061387477,141.53660031461536,84.3788656955034,50.30354664612225,88.46045729437944,26.05822401972539,13.37873830331325,8.578184622021086,3.5265971283526145,138.09912370643931,45.4612631465763,8.586523482566625,2.8266233201088187,1.6217847990485998,30.129114918051027,3002.43734750156,988.3813211300809,107.10892996031262,27.606287727438172,12.535565932521813,174.1903777587697,970.5774842629808,9.798960843043906,173.4367846163111,7.10905081393205,173.4367846163111,562.2062007961024,282.08643061387477,141.53660031461536,29.98910668354065,15.047005973394825
2010.75,101.56166969902195,307.82088467152766,133.0419493964019,808.7168421601514,1000.786097877281,718.6025915086819,984.71495618093,661.1912074245125,515.6427859613337,135.06929551942187,101.56166969902195,133.05598624486308,458.1942784580058,15.574986489409048,8.33668951748504,10.379630547168606,172.23358768259362,94.52379704642819,1.731263733094375,207.455916282463,299.53056673412215,171.8566872791245,98.6033622030009,56.57401636018384,32.45953541151097,241.906516098013,324.0720464565175,414.55456732385596,11.2331634606944,50.99046721562601,161.87872169975947,210.81775067427554,449.12997870211143,49.61140810080714,4.64503894579176,109.25608097525358,150.72515279497892,201.54289202152788,4.64503894579176,54.31397436308068,97.86229589107775,412.37702143748885,543.0269072056946,151.72836078655163,112.97260408843226,1785.6038186834514,298.633657403438,544.1772897619368,576.0501469526084,547.5747848869439,259.52129755613373,93.93953479072009,100.46298835110706,7.104102974089457,6.058718109118938,177.97997675127218,39.837569799440686,7.104102974089457,49.194521842971284,18.60741301329997,136.90677086957237,507.76898790553776,95.15207973073339,35.0545362694672,12.569383829583925,48.11698556687137,196.31612444666382,118.08948861468315,31.720671888449925,82.04534813451164,18.85179440513047,83.2753376866541,464.37885342496327,710.6479750803253,287.8068289817183,138.19836683261397,175.3697632970817,57.82188748403701,174.72616392823778,248.5640884582566,225.22157381567806,129.22164840061345,74.14136280318179,38.065444891559736,19.543451050918424,8.978766103574001,74.14136280318179,7.189633851173273,7.551803853189793,1.0731164051739135,12.299902477949365,1.7478244122497462,371.68076608186766,186.4904735725061,93.5714190968846,55.78380565424947,33.25623361604749,129.22164840061345,38.065444891559736,19.543451050918424,12.530877536089658,5.151597765926872,136.05321076264028,44.787762951812226,8.459315727269347,2.7847474190701713,1.5977583575812142,33.46849630069967,3104.063789786351,1021.836033306099,110.7343509862852,40.789065574810195,18.521650787939468,257.3711761267206,943.9121758530034,9.04519462434822,192.96795405508547,7.909619599284784,192.96795405508547,371.68076608186766,186.4904735725061,93.5714190968846,19.826131640785206,9.947742837966578
2011.0,60.43339023412872,184.76970741523056,86.28648021586336,660.3491471836651,1006.2937472709907,628.9584040488671,802.1575529816556,590.6077228884058,488.28606703135614,71.10875140030213,60.43339023412872,110.58155450601413,406.20871224017213,9.26776055568141,4.96067475420597,8.323429653562235,200.93918562969264,110.27776322083292,2.019807688610105,209.28935528431072,260.3063258522727,149.3516448973343,85.69101715260788,49.165514217778785,28.20888196476547,215.27855258377798,313.09002515872317,555.8084909154497,13.59843770784071,58.52903958275552,96.37269606477987,146.92778767287115,384.9577058019431,39.27569807980565,3.67732249875181,86.49439743874242,124.78543659659502,224.1423848980156,3.67732249875181,46.790327304450656,82.58539740914767,370.318299873015,306.60050939599324,136.0453905519235,113.19709339870165,1608.4371237350872,156.9506134001704,473.4976990026301,525.6869691846955,565.4273870805399,229.1595762388788,109.36079578862102,126.04568656190703,9.119685678366004,6.319219364230386,170.19466222667603,51.14032216114248,9.119685678366004,39.694890038811295,15.014257396938588,110.24256539958485,360.87983599051944,82.31156177855507,31.12158829777088,11.15916027797207,49.09101361478359,199.76405364203464,119.32140809666141,32.36279075258849,80.79596994150928,17.514119975849507,64.59929838019734,574.0895397738361,878.59425679605,337.2388155592067,168.33446167649544,157.6035307996676,71.48245560653885,217.51624489025522,307.28798715715317,168.53829181508755,96.69942145415011,55.481623842649334,28.48521547254296,14.624797262935566,6.719009533882543,55.481623842649334,5.3801622443343495,7.233833164634447,1.027932556535014,11.782011847298886,1.674231805418181,408.12005687420685,204.7738533345161,102.74508763579465,61.252806208587536,36.51664867644423,96.69942145415011,28.48521547254296,14.624797262935566,9.377133189758347,3.8550547040325163,103.31860366185451,34.01175983558668,6.423991642512803,2.114733002451781,1.2133352941030255,34.03702255800667,2795.6186228518063,920.298047228008,99.73088015307009,35.20577142768798,15.986367790350839,222.1416615238241,596.3421933001938,5.087921976195874,196.87418794283963,8.0697333563553,196.87418794283963,408.12005687420685,204.7738533345161,102.74508763579465,21.769870036940578,10.923011743649555
2011.25,80.57785364550496,266.8627726413799,115.69497817312927,773.8928832890208,984.7688494510866,628.2560679146917,1143.1202946718643,707.016331706119,476.82289759841643,111.80633949285873,80.57785364550496,126.18229516395017,440.7197445003116,12.35701407424188,6.61423300560796,9.644528820593772,137.7868701460749,75.61903763714254,1.3850109864754998,225.18991548259635,349.45232785647596,200.49946849231196,115.03725590350109,66.00301908688117,37.86945798009614,235.79317266531675,380.6488658016184,500.02930925938244,12.921540328344113,62.13911651658145,141.54695474107365,189.07521183620813,460.92362285543965,49.266884433440396,4.6127817308904255,108.49735819070315,148.9365705648726,166.8926376493221,4.6127817308904255,56.12133223104014,91.90908456468694,398.23141196022436,457.13703941654006,142.4751820397416,99.95584122354049,1507.5060773090775,247.33462422984127,516.0469892746661,547.0965448203959,507.57263972081944,248.91719666165554,84.46535963892323,88.48921309305085,6.211959809901479,5.618692854582973,182.50481534616262,34.834712196720226,6.211959809901479,48.17670414966843,18.22243205440411,136.54409836752922,578.2881498607085,98.1902536867795,33.45855738240198,11.997119199944315,48.7014023956188,198.7744409524125,119.68654154119331,32.10594320693312,83.45071176666069,19.322309705960667,76.88249725792647,626.1075376116614,957.3093794378303,369.7722502417592,183.87749549062994,217.5527077566085,77.95944911289719,212.16748477000306,335.1312149885253,196.5020442687113,112.7437200810715,64.68709506317838,33.211461985924416,17.051333131673697,7.833822774930293,64.68709506317838,6.27283490370819,7.790281869606313,1.1070042916530898,12.688320450937239,1.8030188673734224,684.0175443019245,343.20515724688096,172.20286371611536,102.66095326286248,61.202648419448735,112.7437200810715,33.211461985924416,17.051333131673697,10.932980400615076,4.494682614567044,124.80068957174507,41.08351188060966,7.7596730731342785,2.5544299633575975,1.4656129295105855,33.908962074306544,2619.109538883484,862.1924945012396,93.43409626585456,42.18488911159078,19.155471537336638,266.17855477744496,1147.6917399988338,11.39024508251259,195.31169438773833,8.005687853527109,195.31169438773833,684.0175443019245,343.20515724688096,172.20286371611536,36.48674646497446,18.307190600963704
2011.5,100.7223170568812,345.750554947035,167.2830575134061,982.0958373614133,1130.0147110179453,817.210952110142,1250.2493840103357,792.6390167504646,529.476390683635,157.68412140717945,100.7223170568812,199.18443510087135,518.7995815691191,15.44626759280235,8.26779125700995,14.88974692484615,167.64069201105772,92.00316245852339,1.6850967002118573,235.9556277736953,632.9366142298429,363.1495475243412,208.35829513134166,119.54628457062682,68.59008970884774,289.24112598814617,335.180796857423,543.4334706233712,15.579034719004103,74.15517931335035,182.53059974800004,187.97543728017405,456.2619901637067,39.620221747172394,3.7095797136531443,87.25312022329285,149.75868310305398,191.04742811506773,3.7095797136531443,49.82566615001372,106.8676509879229,487.15608749055986,630.0201518267021,128.5928059062896,101.29178584179415,2031.607364426406,349.321987801158,590.7692076151899,627.7707905010321,623.5410776858276,330.4980171086503,98.31955110340044,102.88048850251363,7.038018295260721,7.676204899356135,220.87907978489142,39.46698775479474,7.038018295260721,75.65778186884549,28.616917944592362,197.86888457625645,600.9154171868947,89.10200357361968,37.90449856779782,13.591284953940324,37.013065820670185,151.5177137223688,91.95088123316143,24.400516837269105,65.90711828029889,16.152787799154556,82.07202785374369,752.8422959801868,1149.6165322757292,438.51464601561383,220.30862237790637,262.71350221781955,93.73976056475273,213.95040481008726,402.96744279587125,201.79248392210027,115.77912792940839,66.42867069949492,34.105616731699406,17.510407485218813,8.044733388101518,66.42867069949492,6.441718920346506,13.354768919325121,1.89772164283387,21.751406487321,3.0908894869258696,805.8288878077467,404.3238838798872,202.86912711761534,120.94304083022155,72.10175019277523,115.77912792940839,34.105616731699406,17.510407485218813,11.227329872939363,4.615693300343863,136.05321076264028,44.787762951812226,8.459315727269347,2.7847474190701713,1.5977583575812142,27.491406324194976,3526.615839286274,1160.9372049853325,125.80846998901328,37.532143988988835,17.042735706012735,236.82062594169722,1147.3832259959352,11.746190241341091,148.4368877346807,6.084322768680586,148.4368877346807,805.8288878077467,404.3238838798872,202.86912711761534,42.98438624640826,21.567375228532583
2011.75,78.05979571908293,295.81523474655637,138.79928908987085,840.1162381607846,1092.0881321136467,715.0360853110348,917.9313798862248,673.8992029051843,575.8704725135492,126.75831181811539,78.05979571908293,172.40837697657057,505.1637197809884,11.970857384421821,6.407538224182711,12.772848389882311,298.5382186498281,163.84124821380837,3.000857137363574,238.94016416601465,588.36361322774,337.57563572685166,193.68517575589462,111.1275321360754,63.75980170118226,263.55553177124347,435.50883086758097,456.4050881538479,13.211619727915133,50.91163656038265,158.97161059856555,193.38565897073943,575.215810400384,52.36759743974084,4.903096665002411,115.3258632516565,180.02168873036294,329.4758176742587,4.903096665002411,60.84013051133687,95.76040838304252,441.40604092666763,513.3427233684544,188.9444815912396,162.19367048495738,1734.0714736817035,280.92327690303006,534.1850935988239,583.2721381295579,635.135222013324,303.9921329867825,110.48729948173306,123.36681198903665,8.657092926564856,7.853644914687662,228.38387976095137,48.5462478486209,8.657092926564856,67.51524032242266,25.53707027342547,179.97040655919656,492.5807684881213,107.97306561963353,34.48454380980102,12.365003604712625,64.09104555263399,260.7857421546258,155.74256714232868,42.25142126032375,105.38777181647507,22.80902729784426,106.13570689078222,392.49943823087665,603.395229020319,253.37327607971832,118.10589956793538,198.24840968268407,48.87186009343268,224.64792505059162,210.0898100003602,247.13910952257226,141.7969094865788,81.35646186792074,41.76980026691276,21.44533051560506,9.852538643854668,81.35646186792074,7.889296205817631,11.923900820826,1.6943943239588124,19.42089864939375,2.7597227561838125,563.2473233901701,282.6088128927898,141.79870513001302,84.5351228541989,50.39670136213366,141.7969094865788,41.76980026691276,21.44533051560506,13.750325350004386,5.652927749859338,172.8796437510241,56.910766457565906,10.749055322620446,3.538513637765856,2.030234303994174,45.011144016507565,3009.5690276618934,990.7290202301515,107.36334547090709,45.75199370558584,20.77523567468507,288.6863002181864,782.9960084588618,6.700144166183851,257.0301898142622,10.535485215241616,257.0301898142622,563.2473233901701,282.6088128927898,141.79870513001302,30.044642066287995,15.074870799271505
2012.0,83.93526421406774,376.5919604088957,172.82222543455026,1131.0909347502252,1082.3134324150435,715.4619907225118,1044.8348034398443,751.7011588127598,510.58283327880997,189.29437247903573,83.93526421406774,176.00949579150137,446.88176041219845,12.871889660668636,6.889826047508297,13.093286061330991,233.08945533044331,127.9222053361661,2.34297691878772,244.49632808679613,675.7266951918604,387.7005028499304,222.44448973177035,127.62828690779594,73.22716619620644,239.6136451669111,245.39773004080092,610.3502920030428,15.389354007868475,52.44677790806372,212.45195156719873,178.01688949831393,508.8043263158498,42.72093475347284,3.999894647765129,94.0816252842462,149.91096416105674,258.3280229556367,3.999894647765129,41.63060652758317,89.2898700218313,392.7676626384579,732.0426054647924,151.5607772955362,128.46975332339213,1762.7630612223268,420.77421257866774,474.24833113102426,509.05054079841983,592.3169757131793,250.30446477225033,112.94137200824693,131.8275433321141,9.450109072509726,7.154881055391217,198.5394903294808,52.993232384372426,9.450109072509726,50.890884665142686,19.249047944793062,137.1765465722816,505.0541999596427,74.09991112810486,29.58260865667232,10.607333670819605,48.50659678603617,197.0893154759938,117.24774337163849,31.97751943410529,78.19338933827669,16.336315809242212,120.88074468544318,436.95118183774616,668.979424039639,263.1504024904836,128.99180257180018,221.0020458579753,54.406745453411695,172.94324388815403,233.88311378353308,166.27096053506395,95.39853237629158,54.73523428422804,28.102006295782292,14.428051111416254,6.628619271094886,54.73523428422804,5.307783380060793,12.003393492964847,1.7056902861185386,19.550371307056384,2.7781209078917057,649.6604986977183,325.96654204269976,163.55340480799995,97.50446702591505,58.1285427910746,95.39853237629158,28.102006295782292,14.428051111416254,9.250983415905095,3.8031929815567427,201.52242496421135,66.33976918426316,12.529963896782405,4.124776252306941,2.3666044845375858,34.755640341996994,3059.4907887842487,1007.162913930652,109.1442540450691,31.173392321432978,14.15533006987013,196.69812319950952,1032.1733633078143,10.322409606027037,194.53044761018677,7.973665102112975,194.53044761018677,649.6604986977183,325.96654204269976,163.55340480799995,34.654078834313644,17.38765134703402
